Photon Energy (eV)	X ref norm	X ref	X pump norm	X pump	Y ref norm	Y ref	Y pump norm	Y pump	X all norm	X all	Y all norm	Y all	X all Y ref norm	X all Y ref	Y all X ref norm	Y all X ref	BC(X hist) norm	BC(Y hist) norm	StS norm	BCSC norm	BCLR norm	BC(X hist)	BC(Y hist)	StS	BCSC	BCLR	
5.300470E+2	-7.180530E-3	9.056403E+8	3.816938E-3	5.464508E+7	-5.288523E-3	9.469937E+8	-9.952735E-3	4.230589E+7	-5.561412E-3	7.746665E+9	-5.079215E-3	7.984789E+9	-5.531530E-3	8.693659E+9	-5.307619E-3	8.890429E+9	1.099747E-2	-4.664212E-3	1.376967E-2	1.566168E-2	9.124557E-3	-8.509953E+8	-9.046878E+8	1.233918E+7	5.369256E+7	-8.835784E+9
5.305130E+2	-3.783987E-3	9.840919E+8	-5.992836E-3	4.381577E+7	-2.576497E-3	1.009702E+9	5.380552E-3	5.936331E+7	-3.716135E-3	8.093636E+9	-3.513570E-3	8.281321E+9	-3.591340E-3	9.103338E+9	-3.542963E-3	9.265413E+9	-2.208848E-3	7.957049E-3	-1.137339E-2	-1.016590E-2	-2.449872E-3	-9.402761E+8	-9.503383E+8	-1.554754E+7	1.006219E+7	-9.221597E+9
5.310100E+2	-1.860100E-3	1.028529E+9	-6.827507E-3	4.289435E+7	-5.836440E-4	1.055781E+9	-6.424719E-3	4.623061E+7	-1.570257E-3	8.497129E+9	-1.523682E-3	8.658204E+9	-1.462219E-3	9.552910E+9	-1.560249E-3	9.686733E+9	-4.967407E-3	-5.841075E-3	-4.027876E-4	8.736686E-4	-5.267258E-3	-9.856345E+8	-1.009550E+9	-3.336260E+6	2.391560E+7	-9.643838E+9
5.315180E+2	-2.004182E-4	1.066863E+9	1.120782E-3	5.166871E+7	-4.174588E-4	1.059623E+9	6.139580E-4	5.406074E+7	-3.525948E-4	8.726088E+9	-7.555720E-4	8.803683E+9	-3.596977E-4	9.785712E+9	-6.952291E-4	9.870547E+9	1.321200E-3	1.031417E-3	5.068236E-4	2.897831E-4	1.816011E-3	-1.015195E+9	-1.005563E+9	-2.392034E+6	-9.632081E+6	-9.818878E+9
5.320070E+2	4.034548E-3	1.164680E+9	9.967601E-3	6.143498E+7	2.205532E-3	1.120273E+9	8.982214E-3	6.336995E+7	3.066942E-3	9.369070E+9	2.700299E-3	9.458222E+9	2.972614E-3	1.048934E+10	2.845326E-3	1.062290E+10	5.933053E-3	6.776682E-3	9.853877E-4	-8.436284E-4	7.122275E-3	-1.103245E+9	-1.056903E+9	-1.934973E+6	-4.634283E+7	-1.056147E+10
5.325070E+2	8.990488E-3	1.279150E+9	-2.084979E-3	4.812977E+7	6.660590E-3	1.223283E+9	1.400730E-3	5.493598E+7	8.133457E-3	1.032174E+10	8.171740E-3	1.049451E+10	7.972172E-3	1.154502E+10	8.260734E-3	1.177366E+10	-1.107547E-2	-5.259860E-3	-3.485710E-3	-5.815607E-3	-1.034571E-2	-1.231020E+9	-1.168347E+9	-6.806210E+6	-6.267316E+7	-1.172553E+10
5.330030E+2	1.642170E-2	1.450792E+9	1.060861E-2	6.214261E+7	1.552710E-2	1.428296E+9	2.228070E-2	7.816376E+7	1.696341E-2	1.198205E+10	1.600481E-2	1.197809E+10	1.680613E-2	1.341034E+10	1.605013E-2	1.342888E+10	-5.813091E-3	6.753598E-3	-1.167209E-2	-1.256669E-2	-5.441517E-3	-1.388650E+9	-1.350132E+9	-1.602116E+7	-3.851743E+7	-1.336674E+10
5.331580E+2	1.963347E-2	1.524976E+9	3.161474E-2	8.533191E+7	1.853139E-2	1.497762E+9	4.317605E-3	5.818084E+7	1.998605E-2	1.255040E+10	1.905857E-2	1.255647E+10	1.982676E-2	1.404816E+10	1.912106E-2	1.408144E+10	1.198127E-2	-1.421378E-2	2.729713E-2	2.619505E-2	1.249368E-2	-1.439644E+9	-1.439581E+9	2.715107E+7	-6.328027E+4	-1.399611E+10
5.333130E+2	2.570653E-2	1.665249E+9	2.590050E-2	7.902379E+7	2.468578E-2	1.640065E+9	2.042283E-2	7.609699E+7	2.591628E-2	1.366547E+10	2.516484E-2	1.371299E+10	2.578153E-2	1.530554E+10	2.522372E-2	1.537824E+10	1.939721E-4	-4.262949E-3	5.477668E-3	4.456921E-3	6.767832E-4	-1.586225E+9	-1.563968E+9	2.926794E+6	-2.225700E+7	-1.529921E+10
5.334580E+2	2.975301E-2	1.758712E+9	3.925942E-2	9.377110E+7	3.103068E-2	1.786773E+9	3.631048E-2	9.377110E+7	3.184082E-2	1.477947E+10	3.117013E-2	1.485039E+10	3.175211E-2	1.656625E+10	3.101610E-2	1.660910E+10	9.506412E-3	5.279797E-3	2.948943E-3	4.226615E-3	8.243321E-3	-1.664941E+9	-1.693002E+9	2.979186E+0	2.806056E+7	-1.651533E+10
